coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Wed May 18 15:52:59 +0000 2016,,,http://www.ctvnews.ca/mobile/canada/we-want-to-help-attawapiskat-donates-5-000-to-wildfire-relief-1.2906530,0,732962194812440576,,,,en,,false,,0,,,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","'We want to help': Attawapiskat donates $5,000 to wildfire relief. The spirit of the people is indomitable | CTV  https://t.co/9bQsaptjM1",https://twitter.com/VisionQuest2020/status/732962194812440576,Fri Aug 30 14:23:09 +0000 2013,1712888042,false,Looking for Answers & Questions. Sharing knowledge as a form of advocacy & activism. We know more than they think.,3181,310,624,24,Turtle Island,A Quest for Vision,VisionQuest2020,14183,,,false
,Fri May 13 20:39:09 +0000 2016,,https://twitter.com/Mount_Pearl/status/731134048828030981/photo/1,,0,731222272514609153,,,,en,,false,,3,731134048828030981,Mount_Pearl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Today, staff are hosting a BBQ fundraiser in support of the Fort Mac Wildfire Relief Fund https://t.co/grVtP5IRTz",https://twitter.com/AnnieAamir/status/731222272514609153,Sun May 12 02:37:50 +0000 2013,1422072266,false,,66,18,19,0,Canada,Annie Aamir,AnnieAamir,26,,,false
,Thu May 19 17:16:20 +0000 2016,,,http://fb.me/35msubDgr,0,733345557251399680,,,,en,,false,,0,,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",The struggle to contain the wildfire is not over yet. Keep praying that this wildfire will not cause further damage. https://t.co/JQ4y4bqPpf,https://twitter.com/Diaryo_Filipino/status/733345557251399680,Mon Mar 12 23:01:46 +0000 2012,522655926,false,Diaryo Alberta / DiaryoAlberta Society,2,46,35,0,"Alberta, Canada",Diaryo Alberta,Diaryo_Filipino,1123,,,false
,Tue May 10 10:36:43 +0000 2016,,,https://twitter.com/globalnews/status/729854864591884289,0,729983498291949569,,,,en,,false,729854864591884289,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","He's a stupid fuck! Shit bag! !! He doesn't care about Canadians!! Just Muslim ""Refugees"" @kummukuzy https://t.co/eREavFPUaL",https://twitter.com/pure_ace7/status/729983498291949569,Thu Dec 31 10:54:43 +0000 2015,4663754835,false,,369,13,83,2,"North Bay, Ontario",Dan (Ace),pure_ace7,633,,,false
,Sat May 07 21:23:15 +0000 2016,,,http://www.anglicanchurchbuckhorn.ca/anglicans-reach-victims-fort-mcmurray-wildfire/,0,729059042069499904,,,,en,,false,,1,728983782313762817,StMattBuckhorn,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Anglicans reach out to victims of Fort McMurray wildfire -  https://t.co/Dg7gXa9oZk

-- The Anglican Journal
... https://t.co/2sAIosAGGd",https://twitter.com/Belmont_Rev/status/729059042069499904,Tue May 21 22:05:22 +0000 2013,1447373906,false,The Twitter feed for the Parish of Belmont moderated by the Reverend Gloria Master,4019,217,408,47,Peterborough County ON Canada,Parish of Belmont,Belmont_Rev,6181,,http://www.belmontanglicans.ca,false
,Sat May 07 19:25:06 +0000 2016,,,http://fxperts.ca/fire-redcross,4,729029306693898240,,,,en,,false,,1,,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",Our condolences to everyone affected by the wildfire in Alberta. You can make a donation now through Red Cross here: https://t.co/ic4RBa4IK7,https://twitter.com/ContinentalCE/status/729029306693898240,Wed Feb 25 19:48:26 +0000 2015,3063155596,false,"Innovative travel products combined with the best exchange rates guaranteed, we are Canada’s Foreign Exchange Experts™ - Continental Currency Exchange®!",171,949,3616,43,"Ontario, Canada",Continental Currency,ContinentalCE,8117,,https://www.continentalcurrency.ca/,false
,Wed May 18 22:03:29 +0000 2016,ymm,https://twitter.com/BBCNewshour/status/733026562711359489/photo/1,http://bbc.in/27ARkmx,0,733055433976340480,,,,en,,false,,21,733026562711359489,BBCNewshour,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",How a Syrian refugee lost her home in Canada's wildfire https://t.co/hjNqHn9vEo #ymm https://t.co/joTdaqkui6,https://twitter.com/JulieSmythOtt/status/733055433976340480,Sat Nov 13 03:01:22 +0000 2010,215141016,false,"Journalist. Writer. Editor.
She/her
Formerly National Post, The Sunday Times
Words in Maclean's, Canadian Business, The Globe and Mail, etc.",34279,739,291,17,Ottawa ,Julie Smyth,JulieSmythOtt,7574,,,false
,Mon May 09 01:45:31 +0000 2016,,,http://youtu.be/3zXFje1iVrc?a,0,729487430353616896,,,,en,,false,,0,,,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>",I added a video to a @YouTube playlist https://t.co/b6Ivg2Bkh5 Canadian Wildfire State Of Emergency | City Evacuated,https://twitter.com/ZAPPZONE/status/729487430353616896,Wed Jan 20 21:23:46 +0000 2010,106839389,false,,103,117,1968,0,CANADA,ZAPP!!! - ZONE. CAN.,ZAPPZONE,25672,,,false
,Fri May 06 19:19:07 +0000 2016,,,https://www.nhl.com/news/nhl-donates-to-fort-mcmurray-wildfire-relief/c-280575496?tcid=tw_news_content_id,0,728665414029303808,,,,en,,false,,5,728660432026640386,sharkvoice,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NHL donates to Fort McMurray wildfire relief https://t.co/1T61BQfNIy via @nhl,https://twitter.com/toasterposey/status/728665414029303808,Wed Jul 23 22:53:25 +0000 2008,15573751,false,"She/they. Baseball Paladin, Belt Wars veteran. Known for my homosexuality. ⚢ ⬜️ ✡️ Will make jewelry if left unsupervised. Yes, your files need bleed.",226379,1899,4792,103,Deep 13,Sarah W(rath 🌈😡),toasterposey,289064,,http://toasterposey.com,false
,Wed May 11 19:29:43 +0000 2016,,,,0,730480020104192000,,,,en,,,,6,730469804662919168,GlobalEdmonton,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Fort McMurray wildfire: Red Cross gives $50M, Alberta gives $100M in emergency funding @ChalmersErin has the details https://t.co/wQsWQijmCF",https://twitter.com/ChalmersErin/status/730480020104192000,Fri Jan 20 20:21:04 +0000 2012,469630892,false,Morning News gal for @GlobalEdmonton. I hate it when I'm singing a song and the artist gets the words wrong. Got a story? Email me @ Erin.Chalmers@globalnews.ca,5722,10073,1264,102,Edmonton,Erin Chalmers,ChalmersErin,9833,,,true
,Fri May 20 18:47:34 +0000 2016,YMMfire,,http://www.alberta.ca/documents/Wildfire-Evacuee-WETA-May-20.pdf,0,733730905731305472,,,,en,,false,,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Good news - @RachelNotley says #YMMfire evacuees may be eligible for transitional accommodation benefits.
 https://t.co/8rsyDqKZPH",https://twitter.com/EFCL/status/733730905731305472,Thu Mar 05 21:35:26 +0000 2009,22983043,false,"Vibrant communities, vibrant city",8581,7748,2048,150,Amiskwacîwâskahikan / Edmonton,Edmonton Federation of Community Leagues,EFCL,13802,,http://www.efcl.org,false
,Fri May 06 18:46:09 +0000 2016,,,http://lost.One,0,728657117532459010,,,,en,,false,,0,,,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>",Wildfire’s effect on Fort Mac housing market reported earlier this week that 70% of homes in the Beacon Hill neighbo…https://t.co/RQpnL91AEG,https://twitter.com/sarnail/status/728657117532459010,Fri Apr 23 03:24:03 +0000 2010,136133382,false,"I'm a Commercial real estate broker, specializing in selling Businesses with or without property, including other commercial real estate types.",87,94,7,2,"Toronto, ON","Sarnail Singh, CCIM, Broker, PGDBM",sarnail,1185,,http://sarnail.com,false
,Wed May 11 17:36:51 +0000 2016,,,http://bit.ly/1X1oPtk,0,730451617225572352,,,,en,,false,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Red Cross says CA$50 million will be given to Fort McMurray wildfire victims: $600 per adult, $300 per child. https://t.co/PzZA0PjVcQ",https://twitter.com/BreakingNews_CA/status/730451617225572352,Sun Sep 20 04:05:23 +0000 2015,3713950516,false,Canada's True #BreakingNews Source!,7,167,42,9,"Toronto, Ontario",Breaking News Canada,BreakingNews_CA,4862,,https://paper.li/BreakingNews_CA/1442723963,false
,Fri May 06 21:51:46 +0000 2016,,,https://twitter.com/albertateachers/status/728701101164265472,2,728703831962353664,,,,en,,false,728701101164265472,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ALBERTA WILDFIRES | Fort McMurray
Solidarity: Alberta Teachers’ Association. https://t.co/05wRtls1bG",https://twitter.com/aldunez/status/728703831962353664,Sun Apr 08 01:51:10 +0000 2012,548052152,false,Storyteller & Community Weaver | Connector & Coaching | Cooperatives & Social Enterprises | Supporting Non-Profits with Communications|Strategic Guidance.,11831,1479,2522,38,"Edmonton, AB (Canada)",Leo Campos Aldunez,aldunez,34339,,,false
,Fri May 06 22:12:10 +0000 2016,,,,0,728708965731729408,,,,en,,,,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",My thoughts &amp; prayers go out to the victims of the Fort McMurray wildfire.  :(  Such a tragedy.,https://twitter.com/andyradke/status/728708965731729408,Mon Dec 08 00:24:03 +0000 2008,17951310,false,"Male - 45.  He/Him.  Vaxxed x4. 
Lead singer of THE DOWNTOWN ALL-STARS. 
Self proclaimed movie lover & aficionado. 
Leafs fan 4 life!",434,120,65,5,"Guelph, Ontario - Canada",Andy Radke,andyradke,7873,,,false
,Sat May 14 02:44:04 +0000 2016,komonews,https://twitter.com/SteveTVNews/status/731310948862988288/video/1,,0,731314105856843777,,,,en,,false,,7,731310948862988288,SteveTVNews,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SnoHawk10 helicopter helping out with fight to put wildfire out near Gold Bar. #komonews https://t.co/ZDxfUUE3y1,https://twitter.com/AustinHause/status/731314105856843777,Thu May 10 06:49:21 +0000 2012,576008668,false,,51673,209,999,12,Burien,Austin Hause,AustinHause,12862,,,false
,Wed May 25 19:43:26 +0000 2016,,,https://twitter.com/Mix1037FMNews/status/735553707710906368,0,735556905192427520,,,,en,,false,735553707710906368,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Who would you like to see at Fire Aid Fort McMurray?   We'll find out tomorrow https://t.co/aHj4MBF3vW,https://twitter.com/1005CRUZFM/status/735556905192427520,Mon Mar 30 16:41:40 +0000 2009,27676612,false,Fort Mac's Greatest Hits - Listen online: https://t.co/oZ3gKZ8FOL,2540,3385,621,33,"Fort McMurray, AB, Canada",100.5 Cruz FM,1005CRUZFM,28356,,https://www.cruzradio.com/,false
,Fri May 20 19:30:32 +0000 2016,,,http://timesofoman.com/article/84198/Oman/Canadian-expats-organise-ice-hockey-match-in-Oman-to-raise-money-for-the-wildfire-ravaged,1,733741717782986752,,,,en,,false,,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ice hockey match raises funds for the victims of wildfire in Canada
https://t.co/eKmMVT1DYM",https://twitter.com/NTofIceHockey/status/733741717782986752,Mon Aug 19 21:52:32 +0000 2013,1684289959,false,All About the national teams of ice hockey,1885,1358,446,44,Toronto,NT of Ice Hockey,NTofIceHockey,26595,,http://www.nationalteamsoficehockey.com/,false
,Tue May 10 12:55:48 +0000 2016,ymmfire gpab,https://twitter.com/Q99News/status/730018499955855360/photo/1,http://www.q99live.com/news/?news_action=view&news_id=7894&ret=%3Fnews_action%3Dlist,0,730018499955855360,,,,en,,false,,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",One week since wildfire forced the evacuation of Fort McMurray https://t.co/T2QB6xIrT0 #ymmfire #gpab https://t.co/rqUxvW9Okb,https://twitter.com/EverythingGPAB/status/730018499955855360,Mon Aug 17 20:29:44 +0000 2009,66475755,false,Grande Prairie and the Peace Country's news leader. Hear us daily on @989RewindRadio and @BigCountry931,313,4292,813,68,"Grande Prairie, Alberta",EverythingGP,EverythingGPAB,33955,,http://EverythingGP.com,false
,Sun May 08 09:36:02 +0000 2016,,,,0,729243451779387393,,,,en,,,,3,729098236137443328,JkhouryNS,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Thanks, @TareqHudhud92. Syrian chocolate makers in Antigonish donate profits to Fort McMurray cause - https://t.co/mYj3G0EpsN #SAFE",https://twitter.com/JamesGIS/status/729243451779387393,Sun May 23 11:40:39 +0000 2010,147169411,false,Unknown geographer FRCGS FRGS Tweets will be questionable. Dad's plane. Alum @dalhousieU @smuhalifax Teach #IT #ocean #geog #QE2PlatMedalRecipient,61050,4359,649,372,"Halifax, Nova Scotia",James Boxall (he/him),JamesGIS,66511,,,false
,Sun May 08 19:42:23 +0000 2016,,,,0,729396046841843712,,,,en,,,,1,729395465880358912,Deseret,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The images are ones of devastation — scorched homes, virtually whole neighborhoods burned to the ground. https://t.co/U3PzLmmHus",https://twitter.com/benrowley78/status/729396046841843712,Sun Aug 08 03:38:23 +0000 2010,175956364,false,"#FiretheUCP #NeverVoteConservative #IStandWithTrudeau #TrudeauBestPMever
#PierrePoilievreMustGo",48513,5056,5406,139,Lethbridge Alberta,🇨🇦 Benjamin Rowley,benrowley78,184497,,https://www.peoplefirstab.com/,false
,Fri May 20 13:51:07 +0000 2016,FortMcMurray,,https://twitter.com/usgs/status/733647222835810304,0,733656302367342592,,,,en,,false,733647222835810304,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Satellite images of #FortMcMurray before the wildfires - and now.
A vast expanse of scorched earth. https://t.co/FPfB1OIve5",https://twitter.com/debbieneufert/status/733656302367342592,Mon Oct 22 16:44:21 +0000 2012,897945366,false,Broadcaster & Meteorologist Instagram:debbieneufert,336,487,919,6,🇨🇦,Debbie Neufert,debbieneufert,2203,,,false
,Sun May 08 13:33:28 +0000 2016,,,http://bloom.bg/1rAyLxG,0,729303204677058561,,,,en,,false,,1,729294655263670273,Afo_Ogunnaike,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","My thoughts are in Canada as the wildfire rages on. BP, Suncor, Phillips 66 declare force majeure https://t.co/7YeuCTw5GY",https://twitter.com/ppargiris/status/729303204677058561,Fri Aug 19 17:34:04 +0000 2011,358281705,false,RBC PH&N Investment Counsel | Opinions are my own,129,336,293,13,"Calgary, AB",Peter Argiris,ppargiris,1498,,,false
,Tue May 17 22:47:13 +0000 2016,FortMcMurray,,,0,732704052321103872,,,,en,,,,6,732677552976859136,CdnUnderwriter,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Alberta reviews #FortMcMurray wildfire re-entry plan as flames spread north–overnight destroyed a 665-room work camp https://t.co/O8GjlfmAgb,https://twitter.com/stevewilsonlive/status/732704052321103872,Fri Apr 10 18:39:35 +0000 2009,30280931,false,"Once used a typewriter. Variety of interests incl architecture & design, construction, real estate dev, p&c insurance, risk mgmt, supply chain, procurement +",2736,7185,7014,300,Toronto,Steve Wilson,stevewilsonlive,36009,,,false
,Sun May 15 23:49:44 +0000 2016,ymm ymmfire,,http://edmontonjournal.com/news/local-news/province-releases-online-satellite-mapping-to-survey-fort-mcmurray-wildfire-damage/,1,731995009050943488,,,,en,,false,,0,,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",Good. RT @edmontonjournal: Province releases online satellite mapping to survey #ymm wildfire damage https://t.co/ZcKEZup3dI #ymmfire,https://twitter.com/ABDanielleSmith/status/731995009050943488,Thu May 21 02:52:27 +0000 2009,41514883,false,Premier for the Province of Alberta.,1434,164720,4832,662,"Alberta, Canada",Danielle Smith,ABDanielleSmith,22105,,http://daniellesmith.ca,true
,Mon May 09 19:24:57 +0000 2016,AlbertaStrong TrudeauSucks,,http://globalnews.ca/news/2689492/trudeau-turns-down-russian-u-s-mexican-offers-to-help-battle-fort-mcmurray-wildfire/?sf25936599=1,0,729754045678657536,,,,en,"Calgary, Alberta",false,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","We have wildfires still out of control ! Refugees get $BILLIONS #AlbertaStrong gets a 41 sec speech #TrudeauSucks 
https://t.co/NDSYsH18sx",https://twitter.com/Hippyrata/status/729754045678657536,Sat Jan 31 20:52:06 +0000 2015,3005340798,false,"We are all in the same game, just different levels. Dealing with the same hell, just different devils.",93,74,17,12,Calgary AB,Hippyrata,Hippyrata,1418,,,false
,Thu May 26 12:42:40 +0000 2016,,,,0,735813403168608256,,,,en,,,,2,735780199199965184,CountyofLambton,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ICYMI County contributes $100,000 to wildfire relief in Alberta. Details in This Month In Lambton: https://t.co/u9wnAv7q1U",https://twitter.com/donslbdc/status/735813403168608256,Tue Sep 27 15:02:46 +0000 2011,380977188,false,"General Manager, Sarnia-Lambton Business Development Corporation
Career of 40+ years working with small businesses and entrepreneurs throughout Ontario",251996,1525,921,84,"Sarnia, Ontario, Canada ",Don Anderson,donslbdc,48742,,http://slbdc.com,false
,Tue May 10 23:15:12 +0000 2016,CGY ymmfire,,http://ow.ly/Mxnd3005enu,0,730174378638487552,,,,en,,false,,0,,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",Here's how you can help Fort McMurray wildfire victims in #CGY: https://t.co/TO5viafWPP #ymmfire @CgyBuzz,https://twitter.com/wearecharitable/status/730174378638487552,Fri Jun 18 15:49:51 +0000 2010,157011259,false,Unlock new ways to give with a donor-advised fund & give to any Canadian registered charity. All from one place.,5857,4418,4069,120,Canada,Charitable Impact,wearecharitable,11008,,http://www.charitableimpact.com,false
,Sun May 08 21:57:37 +0000 2016,CBC FortMacFire,,http://www.cbc.ca/news2/interactives/breaking/fort-mcmurray-wildfire-may5/,0,729430080150069248,,,,en,"Calgary, Alberta",false,,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#CBC live stream on #FortMacFire &amp; evacuees
https://t.co/5km5aISnwQ",https://twitter.com/ghostcatbce/status/729430080150069248,Tue Nov 15 23:55:13 +0000 2011,413514250,false,"#Humanist #Pagan #Geek #Nerd
Fan of #TheExpanse, #Dominion #TheSandmanNetflix
The #Disabled have rights too!
More than just a ghost in the machine.",143461,2339,4031,224,Calgary Alberta Canada,GhostWarrior⚔ 🇨🇦,ghostcatbce,558650,,http://uraniabce.tumblr.com/,false
,Tue May 17 12:41:36 +0000 2016,,https://twitter.com/CBCPEI/status/728347775222550528/photo/1,http://ift.tt/1O0GLTb,0,732551644072677377,,,,en,,false,,3,728347775222550528,CBCPEI,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",How Islanders are rallying to help wildfire relief efforts in Fort McMurray https://t.co/XJDWSPVNUG https://t.co/jFCSDONBvb,https://twitter.com/waza868/status/732551644072677377,Tue May 05 18:02:40 +0000 2015,3236505172,false,Housewife and Aunt,98087,700,4658,114,"Mississauga, Ontario",Jennifer Chow,waza868,16074,,,false
,Fri May 06 17:07:48 +0000 2016,ymmfire,,,0,728632366395236352,,,,en,,,,1,728631736595161088,globalnews,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",WATCH: Psychological impact on Fort McMurray wildfire evacuees a focus of emergency services #ymmfire https://t.co/hSEYUXWZpd,https://twitter.com/TopFiveHeadNews/status/728632366395236352,Mon Mar 28 18:01:41 +0000 2016,714512801381937152,false,,84,173,537,103,Canada,TopFiveNews,TopFiveHeadNews,84667,,http://www.TopFiveNews.com,false
,Sat May 07 00:30:45 +0000 2016,FortMacFire ABfire,https://twitter.com/twittem/status/728743840333504512/photo/1,https://throughthefire.ca/products/we-will-rise-from-the-ashes-tee,4,728743840333504512,,,,en,,false,,2,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",From The Ashes - Alberta Wildfire Relief Tee benifiting @redcrosscanada #FortMacFire #ABfire https://t.co/a0VI59q2vc https://t.co/9TBvKNn9vb,https://twitter.com/PlanBrewski/status/728743840333504512,Tue Aug 19 19:39:41 +0000 2008,15908477,false,"He/Him 🇨🇦 Father. Maker. Craft Beer Sherpa. Recovering Creative Director. Formerly @twittem.
PlanBrewski@mastodon.lol",69662,2042,1023,162,"Red Deer, Alberta",Edward McIntyre 🦝🍻,PlanBrewski,39552,,http://edwardmcintyre.com,false
,Wed May 18 17:32:44 +0000 2016,BeaumontCares ymm ymmfire yeg,,http://snpy.tv/1TZaCI4,0,732987296006295552,,,,en,,false,,5,732985181015941120,GlobalEdmonton,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",WATCH: #BeaumontCares event to raise funds for Fort McMurray wildfire relief. #ymm #ymmfire #yeg https://t.co/swn9rjeDQq,https://twitter.com/YEGFoodie/status/732987296006295552,Thu Dec 18 16:59:35 +0000 2008,18218839,false,she/her | Avid YEG food scene supporter | Food Writer | KCBS Certified BBQ Judge | EAT Certified | Love Local | Indigenous |,23630,7591,3495,206,Edmonton,YEGfoodie | Rebecca Reid,YEGFoodie,85224,,https://yegfoodie.com,false
,Fri May 20 12:40:17 +0000 2016,,,https://lnkd.in/dv_czhE,1,733638473450676225,,,,en,,false,,0,,,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>",McKesson Canada contributes to Alberta wildfire relief - CDR – Chain Drug Review https://t.co/e3cvN7vxat,https://twitter.com/Spicer_Ken/status/733638473450676225,Tue Aug 23 03:54:12 +0000 2011,360387418,false,,178,163,326,1,Brockville Ontario,Ken Spicer,Spicer_Ken,253,,,false
,Mon May 09 18:27:30 +0000 2016,ymmfire,,http://www.jwnenergy.com/article/2016/5/wildfire-update-good-news-front-suncor-facility-safe-despite-flames-its-gates-long-lake-sees-only-minor-damage/#axzz48BUP3frv,0,729739588596441088,,,,en,,false,,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#ymmfire update: @suncorenergy facility safe despite flames at its gates, Long Lake sees “only minor damage” 
https://t.co/SMd3rP0iHc",https://twitter.com/JWNenergy/status/729739588596441088,Wed Jun 16 15:19:25 +0000 2010,156299656,false,"Canada's most trusted provider of information, intelligence and insight on energy.",863,3487,774,92,"Calgary, Alberta, Canada",JWN Energy,JWNenergy,7430,,http://www.jwnenergy.com,false
,Mon May 09 00:13:31 +0000 2016,,,http://cnn.it/1ZuNup3,0,729464280274247682,,,,en,,false,,0,,,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Rain may dampen Canada wildfire: The massive wildfire that forced the evacuation of almost 90,000 people in A... https://t.co/d15we09zRK",https://twitter.com/KashyapDeepak83/status/729464280274247682,Sat Jun 26 12:18:19 +0000 2010,159820302,false,"प्यार है अपने देश से और अपने धर्म से 
जय श्री राम",16701,916,805,94,India,दीप,KashyapDeepak83,319178,,,false
,Wed May 11 00:17:23 +0000 2016,ymm ymmfire cdnpoli abpoli tlot,,https://tr.im/NE49H,0,730190025892106245,,,,en,,false,,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Syrian Refugees Take Lead In Wildfire Victims Donation Drive (VIDEO) https://t.co/bF0NICkO7o #ymm #ymmfire #cdnpoli #abpoli #tlot,https://twitter.com/LarsonFanChris/status/730190025892106245,Tue Jul 07 16:50:52 +0000 2015,3271105524,false,Writer at large. Photographer. Dad. OK guy. Major social media influencer of epic proportions. Myspace expert. Frequently gets in trouble on Twitter.,20544,658,4648,70,"Winnipeg, Manitoba",Chrxs Hexrn,LarsonFanChris,82661,,https://www.facebook.com/chrishearn1973/,false
,Mon May 16 15:12:00 +0000 2016,wildfire on411 onfires,,http://www.giscoeapp.lrc.gov.on.ca/ForestFireInformationMap/Index.html?site=AFFES_ONLine&viewer=AFFES_ONLINE&locale=en-US,0,732227103224156160,,,,en,,false,,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Ontario - Current Fires Interactive Map
https://t.co/5ATCHME7MN
#wildfire #on411 #onfires",https://twitter.com/Call310Fire/status/732227103224156160,Fri May 13 14:14:23 +0000 2016,731125439142367232,false,Providing Daily Fire Updates,12,44,54,17,Canada,310-Fire,Call310Fire,205,,,false
,Fri May 06 16:27:17 +0000 2016,fortmcmurray alberta canadianredcross firefighter wildfire,,http://fb.me/2LBpkwTcq,0,728622173347323907,,,,en,,false,,0,,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",#fortmcmurray #alberta #canadianredcross #firefighter #wildfire  our thoughts are with those out west https://t.co/ZfZGAUEt8s,https://twitter.com/concierge4patte/status/728622173347323907,Wed Oct 01 20:49:32 +0000 2014,2798890875,false,For pets and people in motion.,3,54,123,4,Montreal Quebec Canada,Concierge 4 Pattes,concierge4patte,1680,,http://www.concierge4pattes.com,false
,Tue May 10 09:34:57 +0000 2016,,,,0,729967956353028096,,,,en,,,,3,729963789659967488,ShadBadz,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","To all the people suffering from the wildfire going on in Canada, my heart goes out to you.",https://twitter.com/WinterTheSergal/status/729967956353028096,Sat Mar 27 23:35:22 +0000 2010,127070239,false,The (utter worst)finest in shitposting | Veteran Vault Hunter |  Absolutely zero patience for communists or the willfully stupid.,53977,24,71,0,Hell,Out of Fucks To Give,WinterTheSergal,65536,,,false
,Mon May 09 14:14:08 +0000 2016,,,http://www.cbc.ca/beta/news/canada/edmonton/fort-mcmurray-wildfire-sunday-1.3572369,0,729675825705029633,phemsworth,729672394789507072,25442816,en,,false,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@phemsworth @fuelfixblog thing is Fort McMurray fires could burn for months https://t.co/v3bRBtJwg4,https://twitter.com/benitonadeau/status/729675825705029633,Mon May 19 21:05:38 +0000 2014,2554503370,false,"Beach bum at heart, family man, country dude for now. Gourmet et gourmand. Adore voyager!!!",19638,269,597,16,"Chambly, Québec",Benoit Nadeau,benitonadeau,9745,,,false
,Mon May 09 23:16:00 +0000 2016,,https://twitter.com/CP24/status/729803748311191552/photo/1,http://www.cp24.com/news/notley-2-400-buildings-lost-to-wildfire-in-fort-mcmurray-1.2894990,0,729812191763935237,,,,en,,false,,35,729803748311191552,CP24,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Notley: 2,400 buildings lost to wildfire in Fort McMurray 
https://t.co/cHJDiVRjOS https://t.co/RKOjWihsYH",https://twitter.com/OlanoMarylou/status/729812191763935237,Thu Sep 24 20:17:06 +0000 2015,3763577433,false,,1334,250,565,9,ONTARIO CANADA,Marylou Olano,OlanoMarylou,35514,,,false
